OGid	Method	OGtype	Species	Sp_geneID	GeneID	GO_status	GeneStart	GeneEnd	Strand	Scaffold	ExonCount	ProtLength	RNAseq_Coverage	RNAseq_status	AnnotStatus_1	AnnotStatus_2	AnnotStatus_3
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg18217.t1	jg18217	+	374045973	374048093	-	Scaffold_1_Vmt	1	707	121.5754716981132	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg23817.t1	jg23817	+	92089922	92090695	-	Scaffold_3	1	258	216.09314359637776	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg22684.t1	jg22684	+	19119442	19120434	-	Scaffold_3	1	331	853.9566532258065	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg23818.t1	jg23818	+	92091204	92092238	-	Scaffold_3	1	345	215.09381044487426	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg19456.t1	jg19456	+	451725387	451727060	+	Scaffold_1_Vmt	1	558	108.61386730424387	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg22683.t1	jg22683	+	19118116	19119126	-	Scaffold_3	1	337	853.1346534653466	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg3407.t1	jg3407	+	179581995	179583665	+	Scaffold_5	1	557	114.6808383233533	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg47224.t1	jg47224	+	439334328	439336286	+	Scaffold_2	1	653	9.831460674157304	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg29942.t1	jg29942	+	771838	772611	-	ctg500_VPextra	1	258	17.097024579560156	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg14620.t1	jg14620	+	132874068	132875393	+	Scaffold_1_Vmt	1	442	20.67924528301887	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_m1-g51707.t1	m1-g51707	+	819142636	819143379	+	Scaffold_2	2	248	992.807537012113	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg38025.t1	jg38025	+	419388766	419390253	-	Scaffold_4	1	496	279.72091459314055	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg36884.t1	jg36884	+	375251065	375252459	-	Scaffold_4	1	465	1.0	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg42953.t1	jg42953	+	193259305	193260564	+	Scaffold_2	1	420	34.768864177918985	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg27492.t1	jg27492	+	362291346	362293121	-	Scaffold_3	1	592	32.0	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg36933.t1	jg36933	+	376082221	376083408	+	Scaffold_4	1	396	1.0	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg8656.t1	jg8656	+	636367475	636368848	-	Scaffold_5	1	458	12.394756008739986	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg8655.t1	jg8655	+	636366625	636367398	-	Scaffold_5	1	258	10.038809831824063	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg36918.t1	jg36918	+	375946725	375948693	-	Scaffold_4	3	499	2.2469512195121952	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg9185.t1	jg9185	+	132118	133512	+	Scaffold_359	1	465	0.0	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg25699.t1	jg25699	+	237713205	237715535	+	Scaffold_3	1	777	3.0300429184549356	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg6446.t1	jg6446	+	440873215	440874231	-	Scaffold_5	1	339	65.87007874015748	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_m1-g51706.t1	m1-g51706	+	819141080	819142303	+	Scaffold_2	2	408	994.176614881439	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg42328.t1	jg42328	+	154872923	154875136	-	Scaffold_2	1	738	54.7849073655671	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg36756.t1	jg36756	+	373548884	373551077	+	Scaffold_4	2	704	94.1217510259918	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg34565.t1	jg34565	+	253542226	253544447	+	Scaffold_4	2	708	1028.0	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg7966.t1	jg7966	+	574389212	574440469	+	Scaffold_5	10	918	1093.6824238640577	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg4996.t1	jg4996	+	315925891	315928011	-	Scaffold_5	1	707	15.44811320754717	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg5737.t1	jg5737	+	382309815	382312145	-	Scaffold_5	1	777	1.86137339055794	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg2219.t1	jg2219	+	78243353	78245575	-	Scaffold_5	1	741	64.99324932493249	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dtil	Dtil_jg23052.t1	jg23052	-	4561	4833	-	Scaffold_2817	1	91	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_57	BROC	39.1.2.1.1.1	Dsil	Dsil_jg2149.t1	jg2149	-	37969329	37972264	+	Scaffold_15361_HRSCAF_19822	3	173	59.03441226575809	Good	Norm_NA	CD_NA	CDCoil_NA
OG_57	BROC	39.1.2.1.1.1	Dsil	Dsil_jg12794.t1	jg12794	-	126593659	126594300	+	Scaffold_15362_HRSCAF_19823	1	214	19.547581903276132	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dver	Dver_jg2757.t1	jg2757	-	255413	255793	-	ctg1396	1	127	26.0	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dban	Dban_jg5375.t1	jg5375	-	177929	178363	-	ctg3278	1	145	1.1105990783410138	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dgom	Dgom_jg9848.t1	jg9848	-	37976	41160	+	ctg3100_MOr1	3	180	0.3297738693467337	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg49069.t1	jg49069	+	572771839	572772207	-	Scaffold_2	1	123	2.505434782608696	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg36883.t1	jg36883	+	375241919	375242227	-	Scaffold_4	1	103	1.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg15900.t1	jg15900	+	215125447	215125815	+	Scaffold_1_Vmt	1	123	0.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg13009.t1	jg13009	+	63337761	63338129	-	Scaffold_1_Vmt	1	123	18.0	Good	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg54524.t1	jg54524	+	341	709	-	Scaffold_3459	1	123	0.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg51180.t1	jg51180	+	705203441	705203785	+	Scaffold_2	1	115	0.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg37579.t1	jg37579	+	402196017	402196325	-	Scaffold_4	1	103	0.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg41250.t1	jg41250	+	83157276	83157584	+	Scaffold_2	1	103	2.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg29755.t1	jg29755	+	24173	24541	-	Scaffold_1678	1	123	6.0	Good	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg29754.t1	jg29754	+	15367	15735	+	Scaffold_1678	1	123	6.0	Good	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg44858.t1	jg44858	+	290546730	290547098	-	Scaffold_2	1	123	3.676630434782609	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg22945.t1	jg22945	+	41131062	41131430	-	Scaffold_3	1	123	0.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg42493.t1	jg42493	+	169824541	169824909	+	Scaffold_2	1	123	0.0	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dcat	Dcat_jg29415.t1	jg29415	+	142359	142727	+	ctg1097_VPextra	1	123	0.6440217391304348	Bad	Annotated	Annotated	Annotated
OG_58	BROC	14.0.0.1.0.0	Dver	Dver_jg12967.t1	jg12967	-	574721	582938	-	ctg485	2	155	5.878787878787879	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dcat	Dcat_jg43741.t1	jg43741	+	232951018	232952346	-	Scaffold_2	1	443	21.0	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dtil	Dtil_jg7812.t1	jg7812	+	57451137	57452006	+	Scaffold_5_Vmt	1	290	27.62945914844649	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dtil	Dtil_jg7813.t1	jg7813	+	57452240	57458236	+	Scaffold_5_Vmt	4	173	20.291194129419612	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dsil	Dsil_jg5345.t1	jg5345	+	16921399	16922724	-	Scaffold_14804_HRSCAF_18385	1	442	194.48301886792453	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dver	Dver_jg17754.t1	jg17754	+	136711	138036	+	ctg1019	1	442	240.5298113207547	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dban	Dban_jg9384.t1	jg9384	+	36560	37885	-	ctg1671_MOextra	1	442	146.19849056603775	Good	Annotated	Annotated	Annotated
OG_59	BROC	1.2.1.1.1.1	Dgom	Dgom_jg20539.t1	jg20539	+	16656	17537	-	ctg4424_MOextra	1	294	1.0	Bad	Annotated	Annotated	Annotated
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg44248.t1	jg44248	-	263387347	263387976	-	Scaffold_2	1	210	1.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg13067.t1	jg13067	-	64086055	64086582	-	Scaffold_1_Vmt	1	176	19.0	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg13075.t1	jg13075	-	64299418	64300047	-	Scaffold_1_Vmt	1	210	19.0	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg48117.t1	jg48117	-	495090720	495092390	-	Scaffold_2	2	293	9.179640718562874	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg44681.t1	jg44681	-	279160038	279160667	-	Scaffold_2	1	210	16.476947535771064	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg29769.t1	jg29769	-	482212	483882	+	ctg332_VPr	2	226	1.3592814371257484	Bad	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg6217.t1	jg6217	-	421162186	421162710	+	Scaffold_5	1	175	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg13903.t1	jg13903	-	94840160	94840693	-	Scaffold_1_Vmt	1	178	15.0	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg23147.t1	jg23147	-	53809616	53820234	-	Scaffold_3	2	242	53.661706536070824	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dcat	Dcat_jg7909.t1	jg7909	-	570007592	570008218	+	Scaffold_5	1	209	22.0	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dsil	Dsil_jg13749.t1	jg13749	-	201912082	201913570	-	Scaffold_15362_HRSCAF_19823	2	181	5.135752688172043	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dsil	Dsil_jg11454.t1	jg11454	-	15599464	15601302	+	Scaffold_15362_HRSCAF_19823	2	303	4.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dver	Dver_jg3276.t1	jg3276	-	16291	16893	-	ctg2211	1	201	0.3770764119601329	Bad	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dver	Dver_jg13263.t1	jg13263	-	195018	196610	-	ctg2764	2	269	19.859924623115578	Good	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dver	Dver_jg3277.t1	jg3277	-	17664	17897	-	ctg2211	1	78	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_60	BROC	10.0.2.3.1.0	Dban	Dban_jg8462.t1	jg8462	-	138500	139270	+	ctg3920	2	151	2.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_61	BROC	1.1.1.1.1.0	Dcat	Dcat_jg5668.t1	jg5668	+	376602560	376642730	-	Scaffold_5	5	466	4.064724919093851	Bad	Annotated	Annotated	Annotated
OG_61	BROC	1.1.1.1.1.0	Dtil	Dtil_jg4685.t1	jg4685	+	241420279	241425417	+	Scaffold_1	3	239	12.61483067341378	Good	Annotated	Annotated	Annotated
OG_61	BROC	1.1.1.1.1.0	Dsil	Dsil_jg21895.t1	jg21895	+	33249	38894	+	Scaffold_2906_HRSCAF_3400	3	240	0.07812223206377325	Bad	Annotated	Annotated	Annotated
OG_61	BROC	1.1.1.1.1.0	Dver	Dver_jg23009.t1	jg23009	+	152087	159260	-	ctg1888	5	312	0.028161159905200055	Bad	Annotated	Annotated	Annotated
OG_61	BROC	1.1.1.1.1.0	Dban	Dban_jg17199.t1	jg17199	+	351617	358146	+	ctg1691	4	268	3.8615408178894164	Bad	Annotated	Annotated	Annotated
OG_62	BROC	0.1.1.1.1.1	Dtil	Dtil_jg4683.t1	jg4683	-	241223947	241285156	-	Scaffold_1	8	377	152.9082487869431	Good	Annotated	Annotated	Annotated
OG_62	BROC	0.1.1.1.1.1	Dsil	Dsil_jg12744.t1	jg12744	+	123777969	123817971	-	Scaffold_15362_HRSCAF_19823	6	291	58.07849607519624	Good	Annotated	Annotated	Annotated
OG_62	BROC	0.1.1.1.1.1	Dver	Dver_jg13990.t1	jg13990	-	48496	95983	-	ctg3587	7	289	78.4528397245562	Good	Annotated	Annotated	Annotated
OG_62	BROC	0.1.1.1.1.1	Dban	Dban_jg17197.t1	jg17197	-	168227	208976	-	ctg1691	8	260	109.89528577388403	Good	Annotated	Annotated	Annotated
OG_62	BROC	0.1.1.1.1.1	Dgom	Dgom_jg24295.t1	jg24295	-	8955	48342	+	ctg13377	7	322	135.32797623581385	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg51216.t1	jg51216	-	709245299	709245670	+	Scaffold_2	1	124	0.5579514824797843	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg41382.t1	jg41382	-	92866028	92866327	-	Scaffold_2	1	100	2.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg41236.t1	jg41236	-	81751685	81752295	+	Scaffold_2	2	179	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg50734.t1	jg50734	-	677295139	677295617	+	Scaffold_2	2	101	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg49483.t1	jg49483	-	595586492	595587041	+	Scaffold_2	2	159	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg43148.t1	jg43148	-	204392391	204392756	-	Scaffold_2	1	122	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg22706.t1	jg22706	-	20184700	20211645	+	Scaffold_3	2	168	24.279569493412506	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg25972.t1	jg25972	-	266533272	266534110	-	Scaffold_3	2	150	13.386634844868736	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg32677.t1	jg32677	-	117265049	117265546	+	Scaffold_4	1	166	10.126760563380282	Good	Annotated	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg35502.t1	jg35502	-	316534350	316534649	-	Scaffold_4	1	100	3.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg1279.t1	jg1279	-	16140	16511	+	Scaffold_739	1	124	11.92722371967655	Good	Annotated	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg38408.t1	jg38408	-	32017	32346	-	Scaffold_962	1	110	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg21592.t1	jg21592	-	578841263	578841616	-	Scaffold_1_Vmt	1	118	9.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg14936.t1	jg14936	-	147500949	147501616	-	Scaffold_1_Vmt	2	113	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg20326.t1	jg20326	-	512221123	512221603	-	Scaffold_1_Vmt	2	116	2978.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg21137.t1	jg21137	-	551649687	551650049	+	Scaffold_1_Vmt	1	121	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg39253.t1	jg39253	-	13695	13994	+	ctg4618_VPextra	1	100	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg43147.t1	jg43147	-	204384494	204392332	-	Scaffold_2	2	163	0.30594539423322276	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg25363.t1	jg25363	-	216543484	216544563	-	Scaffold_3	2	169	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg41442.t1	jg41442	+	97884406	97886163	+	Scaffold_2	2	303	2.257825839499146	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg15769.t1	jg15769	-	203840632	203847714	+	Scaffold_1_Vmt	2	133	4.316718441118328	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg5307.t1	jg5307	-	344376737	344380485	+	Scaffold_5	2	151	0.23479188900747064	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg26968.t1	jg26968	-	330479494	330480023	+	Scaffold_3	2	152	102.36862003780719	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg21648.t1	jg21648	-	584223619	584224047	+	Scaffold_1_Vmt	1	143	8.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg493.t1	jg493	-	83672	84103	-	ctg1027_VPextra	1	144	9.440835266821345	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg49485.t1	jg49485	-	595633468	595634016	+	Scaffold_2	1	183	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg49025.t1	jg49025	-	569099195	569099542	+	Scaffold_2	1	116	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg22475.t1	jg22475	-	6375259	6375663	+	Scaffold_3	1	135	9.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg22860.t1	jg22860	-	32009497	32014716	+	Scaffold_3	3	300	0.501628664495114	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg43701.t1	jg43701	-	231935827	231938465	-	Scaffold_2	2	157	40.11372251705838	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg49206.t1	jg49206	-	579516401	579517012	+	Scaffold_2	1	204	6.346972176759411	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg21622.t1	jg21622	-	580719082	580719639	-	Scaffold_1_Vmt	1	186	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg33167.t1	jg33167	-	150846655	150847062	-	Scaffold_4	1	136	26.28992628992629	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg17814.t1	jg17814	-	349609754	349610746	+	Scaffold_1_Vmt	2	108	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg13801.t1	jg13801	-	90020283	90020744	+	Scaffold_1_Vmt	1	154	1.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg48998.t1	jg48998	-	565986137	565986484	+	Scaffold_2	1	116	7.0	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg7437.t1	jg7437	+	526037354	526065318	-	Scaffold_5	5	302	15.084716063510227	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg24140.t1	jg24140	-	114177543	114178232	+	Scaffold_3	2	189	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg42951.t1	jg42951	-	193210500	193218696	-	Scaffold_2	2	120	32.46315275744266	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg22838.t1	jg22838	-	30190679	30191182	+	Scaffold_3	1	168	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg9640.t1	jg9640	-	20638	21129	+	Scaffold_1848	1	164	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg33589.t1	jg33589	-	185797245	185808299	+	Scaffold_4	3	446	13.327845123937037	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg33166.t1	jg33166	-	150839397	150846509	-	Scaffold_4	3	396	18.226377952755904	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg53741.t1	jg53741	-	79713	95643	+	Scaffold_221	4	284	1.1274325172630257	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg44846.t1	jg44846	-	289660648	289661361	+	Scaffold_2	1	238	9.395511921458626	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg31924.t1	jg31924	-	65642248	65648680	+	Scaffold_4	2	301	0.8238495024875622	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg9169.t1	jg9169	-	38447	39088	+	ctg1635_VPextra	1	214	4.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg43994.t1	jg43994	-	248318189	248318635	+	Scaffold_2	1	149	20.926008968609864	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg7207.t1	jg7207	-	507765920	507766483	-	Scaffold_5	1	188	4.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg46577.t1	jg46577	-	389845317	389860599	+	Scaffold_2	2	291	0.1340138725297736	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg49596.t1	jg49596	-	605334425	605340616	+	Scaffold_2	3	236	0.3639153610079147	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg26833.t1	jg26833	+	320154168	320191774	-	Scaffold_3	7	357	25.27546136254853	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg26828.t1	jg26828	+	319914062	319952735	+	Scaffold_3	6	223	130.2713779639542	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg34858.t1	jg34858	-	269856763	269857290	+	Scaffold_4	1	176	0.04364326375711575	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg47839.t1	jg47839	-	480282501	480283952	-	Scaffold_2	2	198	136.19503790489318	Good	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg41553.t1	jg41553	-	104436213	104436824	-	Scaffold_2	1	204	4.788870703764321	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg14852.t1	jg14852	-	142097440	142098114	-	Scaffold_1_Vmt	1	225	4.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg9116.t1	jg9116	-	3158	3750	-	ctg7870_VPextra	1	198	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg15427.t1	jg15427	-	175254517	175255838	-	Scaffold_1_Vmt	2	151	0.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg25352.t1	jg25352	-	215652029	215668170	-	Scaffold_3	2	486	4.153831856762283	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg26801.t1	jg26801	-	317773079	317773465	+	Scaffold_3	1	129	4.0	Bad	Annotated	Annotated	Annotated
OG_63	BROC	78.8.6.10.8.9	Dcat	Dcat_jg51217.t1	jg51217	-	709246172	709247074	+	Scaffold_2	1	301	0.0	Bad	Annotated	Annotated	Annotated
